style,songName,調性,Ynote
江南風格-二胡作品,朱昌耀《江南春色》【b】 mm.41-56,C,C608A54.A54.D616B516A5S.B532A516G516E516D516E516G516A54.G516A516C6S.B532A516C616D616G616E616D616E64.D616E616G608G508G616E616A616G616E6S.D632E616G616D68.E616C6S.D632E616G616D616B516A516C616G508G508G508A516C616G616E616E616D616C616D616E616G616A608G616E616D6S.E632D616B516A5S.B532A516G516E516E516G516A516C608C604A508G5S.B532A516C616E516G516D516E516G502
江南風格-二胡作品,朱昌耀《江南春色》【a2】 mm.57-72,C,A5S.C632A516G516E516G516D516E516G5S.A532E516A516G516C516G516A516C6S.B532A516C616D616G616E616D616C6S.D632E616D616C616C516C616D616C616D616C616D616E616D616G616E616D616G616E616G616D616E616D616C616A516C616A516G516E516G516D516E516G5S.A532E516A516G516C516G516A516G516E516G516A516C616A516C616E616D616G616E616D616C616C516C616E616D616E616D616B516A516G516A516C616G5S.A532E516A516G516E516A516C616E616G616E616D616C616D616G616E616D616E616D616B516A516G516A516C616G516B516A516C616E516G516D516E516C516E516D516E516C508C508
江南風格-二胡作品,朱昌耀《江南春色》【a3】mm.73-88,C,A516C616A516G516E516G516D516E516G508G504A508C608C616D616E616G616E616D616C608C604D608C616D616C616D616E616D616G616E616D616G616E616G616D616E616D616C616A516C616A516G516E516G516D516E516G508G504A508G516E516G516A516C616A516C616D616G616E616E616D616C616G516A516C616A516G516A516C616D616C616D616E616G616A616G616E616D616C616D616E616G616A616G616E616D616C616D616E616A516C616A516G516E516G516E516D516E616G616E616D616C616D616C616A516G516A516G516E516D516E516D516C516
江南風格-二胡作品,朱昌耀《江南春色》【c】mm.89-102,C,E516D516C516D516E516D516E516G516A516G516E516G516A516G516A516C616D616E616G616E616D616E616D616C616A516C616A516G516E516G516E516G516C516D516C516D516E516G516E516G516D516E516D516E516G516A516G516A516C616A516G516A516C616A516G516A516C616A516G516A516C616A516G516A516D616C616A516C616D616C616A516C616D616C616A516C616D616C616A516C616E616D616C616D616E616D616C616D616E616D616C616D616E616D616C616D616E604D604E604G604
江南風格-二胡作品,朱昌耀《江南春色》【a4】mm.103-117,C,A64.G608E608G608D608E608G504G602E604D608E608A608G608E608G608E608D608E608D608C62.E608A508C608D608E608D608G608E608A604G608C708A608G608E604D608E608D608B508A508G508A508C608D62.C608D608E604D608E608G604A608C708A608G608G608E608D68.E616D608B508A58.B516A508G508E508E508G508A508C604C602A504G58.B516A508C608E508G508D508E508C52.D504C581
江南風格-二胡作品,朱昌耀《江南春色》【尾聲】 mm.118-126,C,A58.C616E508D516E516G516E516G516A516C68.D616E608G608G616E616E616D616C64.D608C64.D608C602D604C608D608E602E6020002
江南風格-二胡作品,朱昌耀《歡慶鑼鼓》【一】流暢、輕快地mm.74-105,C,D64.G608G608E616G616E608D608C68.D616B508A508G508E508G504G608E604G608A608G608G608E608G602G602G608E608G608A608C704A608C708A604G608A608G608E608E608D608C608A508G508A508G608E608E608C608D602D602G604G508A508C608A508C604D68.E616D608B508A508G508A504G608A508C608D608E608D608E608G608A602A602C704A608C708A604G608A608G608E608E608C608D602C608A508G508A508G608E608E608D608C602C602
江南風格-二胡作品,朱昌耀《歡慶鑼鼓》【二】中快、如歌地mm.135-158,C,C64.E608D608D608B508A508G508E508G52.E58.G516A508C608A508G508G508E508D501G508E508G508A508C64.E608D68.E616D608B508A504G504G58.C616A508G508E508G508D504C508A408C52.E54.C508D508C508D508E508G508E508G508A508C602D68.E616D608B508A508B508A508G508A501C64.E608D608D608B508A508G58.C616A508G508E502G504A408C508E508G508D504C501C608A508C608D608E604G608E608D601B508A508D608B508A508G508A508C608G501G508E508G508A508C64.E608D68.E616D608B508A502G58.G516A508C608E608G608D604C601
江南風格-二胡作品,朱昌耀《蘇南小曲》【一】小快板、歡快地mm.9-56,C,D608G608E608E616D616C604D604E508E516D516C508C608G508G54.C608C616A516G516A516C616D616A516C616A516G516E508D516E516G508A516C616A516G516E516D516C502E508E516D516C508C516D516E508E516D516E516D516E516G516A508E608D616E616D616C616A508C608A504D608D608E616G616E616D616C616D616E616G616D604A508A516C616G58.C616A516G516E516D516C504D604C68.A516G58.A516D608B508B516D616A504C608E516G516A516C616A516G516E516D516C508G508C604G608G608E608E616D616C604D604E508E516D516C508C608C608A508G508G508D608D608E608D616E616D608A508C608C616A516G516A516C616D616A516G516E516D516C502E508E516D516C508C516D516E508E516D516E516D516E516G516A508E608D616E616D616C616A508C608A516C616A516G516E508C608A516C616A516G516E508G508E504D608D608E616G616E616D616C616D616E616G616D604E616G616E616D616E616G616E616D616C616D616E616G616D616C616E616D616C616D616A516C616G516A516C616D616A516G516E516D516C504D604C68.A516G58.A516D608B508B516D616A504C608E516G516A516C616A516G516E516D516C516D516E516G516A516C616D616E616C616D616E616G616D616C616E616D616C608G508C604
江南風格-二胡作品,朱昌耀《蘇南小曲》【二】如歌地mm.57-87,C,G64.E608D608E608E608D608C64.A508D602E58.G516E508D508C508B508A508C608G508E508G504G502D604D604E68.G616D608E608D604B504A504G508A508E58.G516A508C608A508G508E508D508C502C508C508D508E508G508A508E504E508E508D508E508G508E508G508C608A504G508A508C608A508C608E608D608E608D608B508B508A54.A502G508E508G508A508C608A508C608D608E604G608E608D608E608D608C608A58.G516A508C608E608G608D604C6020002
江南風格-二胡作品,朱昌耀《水鄉素描》【一】稍快mm.7-29,C,D608D616E616E616D616C616A516D608D604c608D608D616E616E616D616C616D616C608A54.D608D608G608G616E616D608D608C608A508C608A516C616D608G616E616D602G508G516A516A516G516D508G508G54.G508G516A516A516G516E516G516D502A58.G516A508C608D604G608E608D608D608C608A508G508G54.D608D616E616C608A508D608D616E616C608A508D616E616G616E616D616E616C616A516G516A516C616D616A516G516E516G516D508D604c608D602D6020002
江南風格-二胡作品,朱昌耀《水鄉素描》【二】抒情地mm.155-174,C,G504A508C608D608D604A508G508A516C616D616C616C616A516C602G502G504A508C608A508G504E508G508C616A516A516G516E516C516D502D502G508C616A516A508G508G508C616A516A508G508E5S.G532A516C616A516G516G516E516D5S.E532D516C516A404A44.A508G502A516G516G516E516G504G508D516E516D516C516C516A416C54.D508C502
江南風格-二胡作品,朱昌耀《揚州小調》【一】歡快、熱烈地（一）mm10-33,C,C604E604D604C608A508C68.D616E608E608D608E616D616C608A508G504G508E508G502C608C608D608E608D608C608A508G508C608C608C608D608C608C608A508C608G508C608E508D508C502G504G508E508G54.A508C604E604D604C604A508C608E508G508A508G516A516C608A508G508E508G52.E58.G516E508G504G508A508C608G508E508E508G504B508A508G508E58.G516E508G504G508A508C608G508E508E508G504B508A508G508E58.G516E508G508A508G508A508C608C604E504D502C68.G516A508C608G508C608E508D508C501E604E608D608C68.D616E608E608D604E608D608C604C608A508C608C604A508G58.A516C608D608A504C604E504D508E508G58.A516C608D608A508G508E508D508C501
江南風格-二胡作品,朱昌耀《揚州小調》【一】歡快、熱烈地（二）mm.39-65,C,C62.G608E608D608C608C608A508C602C608C608G508C608A508G508E508D508G501C608A508C602G608E608D608C608C608A508C602C608C608G508C608A508G508E508D508C501G504E508G508C54.D508E504D508E508G502A54.C608G58.A516C608B508A508G508A52.C604G608E608D604C604C604G608E608D604C604C608G504C608A508G508E508D508G501C604G608E608D604C604C604G608E608D604C604C68.G516A508C608G508C608E508D508C501E604E608D608C68.D616E608E608D604E608D608C604C608A508C608C604A508G508A508C604A504C604G64.E608D602A502C601
江南風格-二胡作品,朱昌耀《鄉思情韻》【一】mm.5-20,C,D64.G508A502D68.E616D608G516B516A502A508D608D608E608D608B516A516G504A508D504G516B516A502D64.G508A502D68.E616D608G516B516A502A508D608D608E608D608A516G516G504A508E504E516D516D502A508G508G508F516D516F54.G508A508E508E508G516B516A502F508D508D508F508G508D608C608B516A516G54.A508G502A508D608D608E608D608B516G516A504A508D608D608E608D608B516A516G504F58.G516A508C608A508G508G508F516E516D504C516D516E508D502
江南風格-二胡作品,鄧建棟《姑蘇春曉》【一】優美如歌地 mm.6-23,C,G58.C616E516G516D516E516C54.G516A516C68.E616D616C616A508G516E516G54.C608A504D608C6S.D632A516G516E504G516E508A516G516A516E516C516D504D516E532D532C516D516E508D504E508G516E516G504A508G616E616E616D616C616E616D616B516A504A516G516A516C616D608D6080016E616B516A516G5S.B532A516G516G508E508D58.G516G516E516E516D516C502C608C604A516C616D608D604C616D616G508G608G616E616D616B516A516G516A504G516A516C608C616B516A508C608D608E616G616C616B516A516C616D68.F616E616D616E616C616D604D616B516A516G516E508G504A508C68.E616D608D616B516A58.C616G516A516F516E516D54.E532G532A532C632D68.E616G608F608E608G608G616E616D608C64.A508C602
江南風格-二胡作品,鄧建棟《姑蘇春曉》【四】舒展，豪放地 mm.127-158,C,G64.C708E608G608D608E608C608A508C604C602E68.G616D608E608D608D608B508A508G508E508G504G502C68.B516A508G508C608A508C608D608E604A604A608G608E604D68.E616G608B508A508G508A508C608D602D602G608G6080008A608G608A608G608E608D6080008D608G608D608G608D608B508A508A516C616A508G508E508G508A508C608C608A54.A502C68.A516C608D608E604A604A68.G616E608G608D602A58.C616G508G608G608E608D604C602C602
江南風格-二胡作品,鄧建棟《吳歌》【一】慢板 悠揚地mm2-27,C,E58.G516C508E508G516E516E516G516C504G516E516E516G516C608E508G502G516E516E516G516C608E508G5S.B532A516C616G508E508C58.B516A516G532A532F516E516D502E58.G516C508E508G516E516E516G516C504E5S.D532E516G516C608E516G516A508A54.D608E516G516D608D608B516A516D616B516A508A508D508D608D616B516A516C616G516E516G54.D58.G516G516F532G532F516E516D508D508D516F516E516D516C508G508F5S.E532D516E516C502E58.G516C508E508G516E516E516G516C504G516E516E516G516G616E616E616D616C602C616A516C616E616D616E632D632C608E5S.G532A516C616G508G508E508C5S.B532A516D616F516E516D516C516D54.G516E516E516G516D516C516D516E516G516E516G516A516C608C508A5S.D632G516E516G516E532G532A516C616D608D64.G64.A616G616E64.G608A508F608E616D616E616G616D602E64.D616E616G64.E608D608E508B508D616B516A502B516A516D616B516A58.B516A516B532A532G516F516E5040008D508C508D508E58.G516A508C616E616D608D604C616D616E608E604D616E616G68.E616D608C6080008G516E516G508A508E604D608E616D616C602
江南風格-二胡作品,閔惠芬《憶江南》【一】慢速、恬靜地mm.3-14,C,C64.D608E608G608D608E608C62.A504D64.G608C68.D616B508A508G501G508E508G508A508C68.E616D608B508A52.G504A58.C616D608E608C608D608A508G508E501E58.G516A508C608G508A508E508G508D52.C504D58.E516G508C608A508G508E508D508C501
江南風格-二胡作品,閔惠芬《憶江南》【三】激情、寬廣地mm.70-85,C,E604A604G68.A616E608D608C62.A504D604E608G608E608D608B508A508G501A504A604G604E608G608A608G608A602C704G604A608C708A608G608E604D601G504G604A608G608E608D608C62.A504D604E608G608E608D608B508D608A58.B516A508G508A504C608D608E604D608E608G608G604E608D68.D616E608G608E608D608B508A508G501
江南風格-二胡作品,陳耀星《春綠江南》【一】mm.15-30,C,C64.E608D604B504A58.B516A508G508E502G508A516G516E508G508G608E608E608D608C601C64.A508E68.G616E608D608C64.E608D604B504A508B508A508G508E508E508D508E508G501D604E608D608C608A508A508C608D68.G616E68.D616C64.E608D68.E616D608B508A58.B516A508G508E502E508E508D508E508G508C508G508C608C608A508G508A508G508E508A508C608A508G508G508E508D508E516D516C508D508G508E508E508D508C504
